Solution 1:
Total Switches: 1214
Boundary Edges (1789):
  ngx_write_chain_to_file:302 -> ngx_write_file:195, Weight: 0, Domains: 0 -> 1
3779: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + BinaryOperator:6412:6412: sz = 6, quan = 0
3049: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + ForStmt:6414:6422: sz = 45, quan = 0
3048: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + IfStmt:6427:6431: sz = 8, quan = 0
13052: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + ForStmt:6433:6442: sz = 45, quan = 0
3047: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + BinaryOperator:6444:6444: sz = 4, quan = 0
4258: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + BinaryOperator:6445:6445: sz = 2, quan = 0
3046: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + BinaryOperator:6446:6446: sz = 2, quan = 0
3045: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + BinaryOperator:6447:6447: sz = 9, quan = 0
3044: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + BinaryOperator:6448:6448: sz = 2, quan = 0
3043: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + BinaryOperator:6449:6449: sz = 5, quan = 0
3065: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + BinaryOperator:6450:6450: sz = 2, quan = 0
3042: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + IfStmt:6452:6454: sz = 10, quan = 0
3041: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_main_conf + ReturnStmt:6456:6456: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_random --
12728: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random + IfStmt:101:103: sz = 7, quan = 0
3038: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random + BinaryOperator:105:105: sz = 4, quan = 0
3037: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random + ReturnStmt:113:113: sz = 7, quan = 0

-- Function: ngx_http_upstream_init_random_peer --
3036: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + DeclStmt:157:157: sz = 1, quan = 0
4785: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + DeclStmt:158:158: sz = 1, quan = 0
3272: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + BinaryOperator:163:163: sz = 8, quan = 0
6879: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + BinaryOperator:165:165: sz = 6, quan = 0
15050: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + IfStmt:166:168: sz = 5, quan = 0
3164: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + BinaryOperator:170:170: sz = 9, quan = 0
3035: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + IfStmt:172:174: sz = 7, quan = 0
3034: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + IfStmt:176:181: sz = 18, quan = 0
3032: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + BinaryOperator:183:183: sz = 4, quan = 0
3031: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + BinaryOperator:184:184: sz = 3, quan = 0
3030: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + NullStmt:186:186: sz = 15, quan = 0
10306: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + NullStmt:197:197: sz = 15, quan = 0
3029: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/modules/ngx_http_upstream_random_module.c + ngx_http_upstream_init_random_peer + ReturnStmt:199:199: sz = 2, quan = 0

-- Function: ngx_http_upstream_init_request --
3028: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + DeclStmt:548:548: sz = 1, quan = 0
6595: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + DeclStmt:549:549: sz = 1, quan = 0
3027: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + DeclStmt:550:550: sz = 2, quan = 0
3026: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + DeclStmt:551:551: sz = 1, quan = 0
11345: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + DeclStmt:552:552: sz = 1, quan = 0
13099: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + DeclStmt:553:553: sz = 1, quan = 0
3337: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + DeclStmt:554:554: sz = 2, quan = 0
3024: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + DeclStmt:555:555: sz = 1, quan = 0
9024: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:557:559: sz = 10, quan = 0
3023: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:561:561: sz = 4, quan = 0
3022: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:610:610: sz = 17, quan = 0
14920: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:612:615: sz = 30, quan = 0
6958: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:617:619: sz = 14, quan = 0
3021: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:621:624: sz = 11, quan = 0
5583: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:626:629: sz = 13, quan = 0
3020: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:631:631: sz = 8, quan = 0
7650: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:633:633: sz = 7, quan = 0
3019: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:634:634: sz = 7, quan = 0
7009: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:635:635: sz = 5, quan = 0
3018: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:636:636: sz = 8, quan = 0
3017: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:638:641: sz = 18, quan = 0
11400: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:643:643: sz = 7, quan = 0
3015: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:645:664: sz = 43, quan = 0
3014: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:666:666: sz = 3, quan = 0
3012: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:667:670: sz = 6, quan = 0
8418: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:672:672: sz = 3, quan = 0
8483: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:673:673: sz = 5, quan = 0
9873: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:674:674: sz = 5, quan = 0
3011: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:676:770: sz = 279, quan = 0
3010: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + LabelStmt:772:780: sz = 24, quan = 0
3009: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:782:782: sz = 4, quan = 0
3008: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:788:792: sz = 13, quan = 0
3006: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + BinaryOperator:794:794: sz = 5, quan = 0
3858: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + IfStmt:796:800: sz = 28, quan = 0
13299: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream.c + ngx_http_upstream_init_request + CallExpr:802:802: sz = 3, quan = 0

-- Function: ngx_http_upstream_init_round_robin --
3005: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + DeclStmt:34:34: sz = 1, quan = 0
3004: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + DeclStmt:35:35: sz = 4, quan = 0
3003: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + DeclStmt:36:36: sz = 1, quan = 0
3002: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + DeclStmt:37:37: sz = 2, quan = 0
3001: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + DeclStmt:38:38: sz = 2, quan = 0
8073: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:40:40: sz = 4, quan = 0
6843: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + IfStmt:42:174: sz = 628, quan = 0
3000: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + IfStmt:179:184: sz = 28, quan = 0
2999: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + CStyleCastExpr:186:186: sz = 2, quan = 0
2998: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:188:188: sz = 6, quan = 0
12154: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:189:189: sz = 5, quan = 0
10754: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + IfStmt:191:199: sz = 35, quan = 0
3462: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:201:201: sz = 3, quan = 0
2997: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:203:203: sz = 6, quan = 0
2996: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + IfStmt:204:206: sz = 5, quan = 0
9019: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:208:208: sz = 8, quan = 0
2994: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + IfStmt:209:211: sz = 5, quan = 0
11549: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:213:213: sz = 12, quan = 0
2993: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:214:214: sz = 4, quan = 0
2991: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:215:215: sz = 5, quan = 0
2989: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:216:216: sz = 4, quan = 0
2988: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:217:217: sz = 5, quan = 0
2987: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx_sslkey_auth/input/source_code/nginx-1.15.5/src/http/ngx_http_upstream_round_robin.c + ngx_http_upstream_init_round_robin + BinaryOperator:219:219: sz = 3, quan = 0
