Solution 1:
Total Switches: 907
Boundary Edges (571):
  ngx_writev_file:420 -> ngx_log_error_core:108, Weight: 0, Domains: 0 -> 1
9503: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_connection.c + ngx_tcp_nodelay + IfStmt:1416:1418: sz = 9, quan = 2
9161: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_connection.c + ngx_tcp_nodelay + BinaryOperator:1422:1422: sz = 1, quan = 2
2756: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_connection.c + ngx_tcp_nodelay + IfStmt:1424:1446: sz = 13, quan = 2
9504: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_connection.c + ngx_tcp_nodelay + BinaryOperator:1448:1448: sz = 6, quan = 2
3031: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_connection.c + ngx_tcp_nodelay + ReturnStmt:1450:1450: sz = 2, quan = 0

-- Function: ngx_tcp_nopush --
9505: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_socket.c + ngx_tcp_nopush + DeclStmt:81:81: sz = 1, quan = 0
9509: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_socket.c + ngx_tcp_nopush + BinaryOperator:83:83: sz = 1, quan = 0
9242: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_socket.c + ngx_tcp_nopush + ReturnStmt:85:86: sz = 4, quan = 0

-- Function: ngx_tcp_push --
5893: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_socket.c + ngx_tcp_push + DeclStmt:93:93: sz = 1, quan = 0
2800: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_socket.c + ngx_tcp_push + BinaryOperator:95:95: sz = 1, quan = 0
8336: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_socket.c + ngx_tcp_push + ReturnStmt:97:98: sz = 4, quan = 0

-- Function: ngx_test_full_name --
9510: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_test_full_name + IfStmt:98:100: sz = 10, quan = 0
3598: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_file.c + ngx_test_full_name + ReturnStmt:102:102: sz = 2, quan = 0

-- Function: ngx_test_lockfile --
449: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_cycle.c + ngx_test_lockfile + ReturnStmt:1087:1087: sz = 1, quan = 0

-- Function: ngx_time_init --
9512: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_init + BinaryOperator:68:68: sz = 1, quan = 0
7019: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_init + BinaryOperator:69:69: sz = 1, quan = 0
9513: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_init + BinaryOperator:70:70: sz = 1, quan = 0
9514: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_init + BinaryOperator:71:71: sz = 1, quan = 0
3544: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_init + BinaryOperator:72:72: sz = 1, quan = 0
4427: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_init + BinaryOperator:74:74: sz = 1, quan = 0
6227: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_init + CallExpr:76:76: sz = 1, quan = 0

-- Function: ngx_time_sigsafe_update --
7270: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + DeclStmt:225:225: sz = 2, quan = 0
8861: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + DeclStmt:226:226: sz = 1, quan = 0
6645: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + DeclStmt:227:227: sz = 1, quan = 0
8645: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + DeclStmt:228:228: sz = 1, quan = 0
3219: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + DeclStmt:229:229: sz = 1, quan = 0
2729: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + IfStmt:231:233: sz = 7, quan = 0
9518: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + CStyleCastExpr:235:235: sz = 1, quan = 0
1058: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + NullStmt:235:235: sz = 1, quan = 0
7882: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + BinaryOperator:237:237: sz = 3, quan = 0
837: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + BinaryOperator:239:239: sz = 3, quan = 0
8366: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + IfStmt:241:244: sz = 8, quan = 0
4105: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + IfStmt:246:250: sz = 8, quan = 0
3787: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + BinaryOperator:252:252: sz = 3, quan = 0
8238: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + BinaryOperator:254:254: sz = 3, quan = 0
5635: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + CallExpr:256:256: sz = 5, quan = 0
7908: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + BinaryOperator:258:258: sz = 4, quan = 0
9519: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + CStyleCastExpr:260:263: sz = 14, quan = 0
514: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + BinaryOperator:265:265: sz = 4, quan = 0
4855: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + CStyleCastExpr:267:269: sz = 16, quan = 0
9209: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + CallExpr:271:271: sz = 1, quan = 0
988: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + BinaryOperator:273:273: sz = 2, quan = 0
9053: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + BinaryOperator:274:274: sz = 2, quan = 0
7647: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_sigsafe_update + BinaryOperator:276:276: sz = 1, quan = 0

-- Function: ngx_time_update --
7728: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + DeclStmt:83:83: sz = 5, quan = 0
9521: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + DeclStmt:84:84: sz = 2, quan = 0
3069: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + DeclStmt:85:85: sz = 1, quan = 0
9522: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + DeclStmt:86:86: sz = 1, quan = 0
9524: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + DeclStmt:87:87: sz = 1, quan = 0
4633: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + DeclStmt:88:88: sz = 1, quan = 0
166: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + IfStmt:90:92: sz = 7, quan = 0
1171: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + CStyleCastExpr:94:94: sz = 1, quan = 0
4577: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + NullStmt:94:94: sz = 1, quan = 0
6087: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:96:96: sz = 3, quan = 0
165: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:97:97: sz = 4, quan = 0
7497: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:99:99: sz = 4, quan = 0
572: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:101:101: sz = 3, quan = 0
8080: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + IfStmt:103:107: sz = 12, quan = 0
164: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + IfStmt:109:113: sz = 8, quan = 0
163: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:115:115: sz = 3, quan = 0
2114: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:117:117: sz = 4, quan = 0
162: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:118:118: sz = 4, quan = 0
1286: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + CallExpr:120:120: sz = 2, quan = 0
2974: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:123:123: sz = 4, quan = 0
161: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + CStyleCastExpr:125:128: sz = 23, quan = 0
160: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + CallExpr:137:137: sz = 2, quan = 0
159: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:138:138: sz = 4, quan = 0
8636: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:139:139: sz = 4, quan = 0
6823: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:150:150: sz = 4, quan = 0
8613: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + CStyleCastExpr:152:155: sz = 14, quan = 0
5711: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:158:158: sz = 4, quan = 0
8603: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + CStyleCastExpr:160:165: sz = 60, quan = 0
158: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:167:167: sz = 4, quan = 0
157: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + CStyleCastExpr:169:174: sz = 56, quan = 0
156: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:176:176: sz = 4, quan = 0
8908: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + CStyleCastExpr:178:180: sz = 16, quan = 0
6960: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + CallExpr:182:182: sz = 1, quan = 0
7612: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:184:184: sz = 2, quan = 0
7121: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:185:185: sz = 2, quan = 0
155: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:186:186: sz = 2, quan = 0
154: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:187:187: sz = 2, quan = 0
6272: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:188:188: sz = 2, quan = 0
153: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:189:189: sz = 2, quan = 0
152: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_times.c + ngx_time_update + BinaryOperator:191:191: sz = 1, quan = 0

-- Function: ngx_timer_signal_handler --
151: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/event/ngx_event.c + ngx_timer_signal_handler + BinaryOperator:597:597: sz = 1, quan = 0

-- Function: ngx_timezone_update --
149: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_time.c + ngx_timezone_update + DeclStmt:42:42: sz = 1, quan = 0
148: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_time.c + ngx_timezone_update + DeclStmt:43:43: sz = 1, quan = 0
147: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_time.c + ngx_timezone_update + DeclStmt:44:44: sz = 1, quan = 0
7889: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_time.c + ngx_timezone_update + BinaryOperator:46:46: sz = 2, quan = 0
146: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_time.c + ngx_timezone_update + BinaryOperator:48:48: sz = 2, quan = 0
7278: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/os/unix/ngx_time.c + ngx_timezone_update + CallExpr:50:50: sz = 3, quan = 0

-- Function: ngx_trylock_accept_mutex --
3184: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/event/ngx_event_accept.c + ngx_trylock_accept_mutex + IfStmt:321:339: sz = 22, quan = 0
145: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/event/ngx_event_accept.c + ngx_trylock_accept_mutex + IfStmt:344:350: sz = 11, quan = 0
144: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/event/ngx_event_accept.c + ngx_trylock_accept_mutex + ReturnStmt:352:352: sz = 2, quan = 0

-- Function: ngx_udp_connect --
199: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + DeclStmt:4394:4394: sz = 1, quan = 0
7233: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + DeclStmt:4395:4395: sz = 1, quan = 0
143: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + DeclStmt:4396:4396: sz = 2, quan = 0
142: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + DeclStmt:4397:4397: sz = 1, quan = 0
141: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + DeclStmt:4398:4398: sz = 1, quan = 0
140: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + BinaryOperator:4400:4400: sz = 8, quan = 0
6370: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + IfStmt:4404:4408: sz = 17, quan = 0
8629: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + BinaryOperator:4410:4410: sz = 5, quan = 0
1240: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + IfStmt:4412:4419: sz = 22, quan = 0
6374: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + IfStmt:4421:4426: sz = 17, quan = 0
1222: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + BinaryOperator:4428:4428: sz = 4, quan = 0
139: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + BinaryOperator:4429:4429: sz = 4, quan = 0
6670: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + BinaryOperator:4431:4431: sz = 5, quan = 0
138: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + BinaryOperator:4432:4432: sz = 5, quan = 0
137: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + BinaryOperator:4434:4434: sz = 4, quan = 0
136: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + BinaryOperator:4436:4436: sz = 5, quan = 0
135: /home/raoxue/Desktop/IF-driver-partition/FIPA/examples/nginx/input/source_code/nginx-1.15.5/src/core/ngx_resolver.c + ngx_udp_connect + BinaryOperator:4441:4441: sz = 13, quan = 0
